ward_id,tree_type,count
170,Diospyros Melanoxylon Roxb.,1
170,Emblica Officinalis Gaertn.,111
170,Erythrina Umbrosa Kunth,6
170,Eucalyptus Tereticornis Sm.,3
170,Ficus Benghalensis L.,26
170,Ficus Racemosa L.,48
170,Ficus Religiosa L.,1
170,Filicium Decipiens (Wt. & Arn.),4
170,Firmiana Colorata (Roxb.) R. Br.,6
170,Garcinia Indica (Thouars) Choisy,1
170,Gliricidia Sepium,2
170,Grevillea Robusta Cunn. Ex R. Br.,34
170,Guazuma Ulmifolia Lam,1
170,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,74
170,Jacaranda Acutifolia Humb. & Bonp,7
170,Khaya Senegalensis (Desr.) A. Juss.,1
170,Lagerstroemia Speciosa (L.) Pers,47
170,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,1
170,Madhuca Indica J. Gmelin,37
170,Mangifera Indica L.,43
170,Manilkara Zapota (L.) P. Royen,9
170,Markhamia Lutea (Benth.) K.Schum,4
170,Melaleuca Bracteate F. Muell.,2
170,Melia Azedarach L,1
170,Melia Dubia Cav,6
170,Michelia Champaca L,11
170,Millingtonia Hortensis L.F,1
170,Moringa Oleifera Lam.,1
170,Muntingia Calabura L.,72
170,Murraya Koenigii (L.) Spreng.,8
170,Ochroma Lagopus Sw,27
170,Others,5
170,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,102
170,Phoenix Rupicola T. Anders,2
170,Phyllanthus Acidus (L.) Skeels,16
170,Plumeria Rubra L. Forma Acutifolia,1
170,Polyalthia Longifolia (Sonn.) Thwaites,5
170,Pongamia Pinnata (L.) Pierre,507
170,Pritchardia Pacifica Seem. & H. Wendl.,1
170,Prosopis Juliflora (Sw.) Dc.,3
170,Psidium Guajava L.,2
170,Pterocarpus Marsupium Roxb,11
170,Ptychosperma Macarthuri Nichols,3
170,Rhapis Excelsa Henry,11
170,Samanea Saman (Jacq.) Merr.,89
170,Santalum Album L,1
170,Saraca Asoca (Roxb.) De Wilde,137
170,Sesbania Grandiflora (L.) Poiret,9
170,Spathodea Campanulata P. Beauv,101
170,Spondias Pinnata (L.F.) Kurz,3
170,Streblus Asper Lour,1
170,Swietenia Mahagoni (L.) Jacq.,341
170,Syagrus Romanzoffianum (Cham),6
170,Syzygium Cumini (L.) Skeels,20
170,Syzygium Laetum (Buch. -Ham.),7
170,Syzygium Nervosum Dc,1
170,Syzygium Samarangese (Bl.) Merr. & Perry,2
170,Tabernaemontana Divericata L. R. Br. Ex Roem. & Schult.,3
170,Tamarindus Indica L.,10
170,Terminalia Catappa L,70
170,Thespesia Populnea,38
170,Thespesia Populnea (L.) Sol. Ex Corr. Serr,1
170,Thevetia Peruviana (Pers.) Merr.,1
170,Tipuana Tipu (Benth.) Kuntze,1
170,Toona Ciliata M. Roeme,1
170,Vitex Altissima L.F,6
170,Wrightia Tinctoria (Roxb.) R. Br,1
170,Ziziphus Mauritiana Lam,1
171,Acacia Nilotica (L.) Del. Subsp. Indica (Benth.) Brenan,1
171,Annona Squamosa L,6
171,Araucaria Columnaris,1
171,Artocarpus Heterophyllus Lam.,9
171,Azadirachta Indica A. Juss.,2
171,Ceiba Speciosa (A. St. Hil.) Ravenna,14
171,Centrolobium Microchaete (Mart. Ex Benth.),1
171,Cocos Nucifera L.,37
171,Delonix Regia (Bojer Ex Hook.) Raf.,6
171,Eucalyptus Tereticornis Sm.,5
171,Ficus Benghalensis L.,1
171,Ficus Pandurata Hance,4
171,Ficus Religiosa L.,9
171,Grevillea Robusta Cunn. Ex R. Br.,13
171,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,467
171,Lagerstroemia Speciosa (L.) Pers,5
171,Madhuca Indica J. Gmelin,1
171,Malpighia Glabra L.,2
171,Mangifera Indica L.,8
171,Michelia Champaca L,8
171,Millingtonia Hortensis L.F,19
171,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,17
171,Phyllanthus Acidus (L.) Skeels,3
171,Pongamia Pinnata (L.) Pierre,37
171,Prosopis Juliflora (Sw.) Dc.,1
171,Roystonea Regia (H.B.K) O. F. Cook,29
171,Samanea Saman (Jacq.) Merr.,29
171,Saraca Asoca (Roxb.) De Wilde,83
171,Spathodea Campanulata P. Beauv,2
171,Swietenia Macrophylla King,1
171,Swietenia Mahagoni (L.) Jacq.,72
171,Syzygium Cumini (L.) Skeels,20
171,Tabernaemontana Divericata L. R. Br. Ex Roem. & Schult.,2
171,Terminalia Catappa L,16
171,Toona Ciliata M. Roeme,7
172,Acacia Nilotica (L.) Del. Subsp. Indica (Benth.) Brenan,5
172,Aegle Marmelos (L.) Corr. Serr.,1
172,Annona Squamosa L,16
172,Araucaria Columnaris,3
172,Artocarpus Heterophyllus Lam.,13
172,Azadirachta Indica A. Juss.,14
172,Bauhinia Purpurea L.,3
172,Bauhinia Racemosa Lam,2
172,Bauhinia Variegata L.,43
172,Brassaia Actinophylla Endl. Var. Capitata Clarke,6
172,Broussonetia Luzonica Bureau,6
172,Ceiba Speciosa (A. St. Hil.) Ravenna,10
172,Cocos Nucifera L.,98
172,Couroupita Guianensis Abul.,1
172,Delonix Regia (Bojer Ex Hook.) Raf.,29
172,Diospyros Melanoxylon Roxb.,1
172,Dypsis Lutescens (Wendl.) Beentze & Dransfield,1
172,Emblica Officinalis Gaertn.,1
172,Eucalyptus Tereticornis Sm.,10
172,Eugenia Uniflora L,1
172,Ficus Benghalensis L.,9
172,Ficus Pandurata Hance,6
172,Ficus Racemosa L.,10
172,Ficus Religiosa L.,45
172,Filicium Decipiens (Wt. & Arn.),1
172,Grevillea Robusta Cunn. Ex R. Br.,56
172,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,371
172,Lagerstroemia Speciosa (L.) Pers,28
172,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,5
172,Madhuca Indica J. Gmelin,2
172,Malpighia Glabra L.,26
172,Mangifera Indica L.,34
172,Manilkara Zapota (L.) P. Royen,2
172,Melia Dubia Cav,1
172,Mesua Ferrea L,4
172,Michelia Champaca L,26
172,Millingtonia Hortensis L.F,115
172,Murraya Koenigii (L.) Spreng.,3
172,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,77
172,Phyllanthus Acidus (L.) Skeels,4
172,Polyalthia Longifolia (Sonn.) Thwaites,3
172,Pongamia Pinnata (L.) Pierre,127
172,Pterocarpus Marsupium Roxb,2
172,Pterospermum Acerifolium (L.) Wild,1
172,Roystonea Regia (H.B.K) O. F. Cook,98
172,Samanea Saman (Jacq.) Merr.,76
172,Saraca Asoca (Roxb.) De Wilde,293
172,Sesbania Grandiflora (L.) Poiret,1
172,Spathodea Campanulata P. Beauv,50
172,Swietenia Macrophylla King,4
172,Swietenia Mahagoni (L.) Jacq.,407
172,Syzygium Cumini (L.) Skeels,40
172,Tabernaemontana Divericata L. R. Br. Ex Roem. & Schult.,1
172,Terminalia Catappa L,85
172,Thespesia Populnea,18
172,Toona Ciliata M. Roeme,28
172,Vitex Altissima L.F,6
172,Wrightia Tinctoria (Roxb.) R. Br,5
172,ficus Drupacea,1
173,Acacia Nilotica (L.) Del. Subsp. Indica (Benth.) Brenan,1
173,Ailanthus Triphysa (Dennst.) Alston,1
173,Alstonia Scholaris (L.) R. Br.,2
173,Annona Squamosa L,3
173,Artocarpus Heterophyllus Lam.,24
173,Azadirachta Indica A. Juss.,9
173,Barringtonia Acutangula (L.),1
173,Bauhinia Purpurea L.,41
173,Bauhinia Racemosa Lam,5
173,Bauhinia Variegata L.,13
173,Bombax Malabaricum Dc,1
173,Broussonetia Luzonica Bureau,2
173,Callistemon Viminalis (Soland. Ex Gaertn.) G. Don,4
173,Cassia Javanica L.,7
173,Cassia Moschata Kunth,21
173,Cassia Roxburghii Dc.,87
173,Cedrela Odorata L,1
173,Ceiba Speciosa (A. St. Hil.) Ravenna,12
173,Cochlospermum Religiosum (L.),2
173,Cocos Nucifera L.,46
173,Dalbergia Sissoo Roxb.,1
173,Delonix Regia (Bojer Ex Hook.) Raf.,33
173,Emblica Officinalis Gaertn.,17
173,Erythrina Umbrosa Kunth,10
173,Eucalyptus Tereticornis Sm.,13
173,Ficus Benghalensis L.,5
173,Ficus Racemosa L.,11
173,Ficus Religiosa L.,68
173,Firmiana Colorata (Roxb.) R. Br.,1
173,Grevillea Robusta Cunn. Ex R. Br.,51
173,Hibiscus Tiliaceus L,1
173,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,84
173,Lagerstroemia Speciosa (L.) Pers,3
173,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,11
173,Madhuca Indica J. Gmelin,7
173,Mangifera Indica L.,34
173,Manilkara Zapota (L.) P. Royen,10
173,Michelia Champaca L,73
173,Millingtonia Hortensis L.F,1
173,Muntingia Calabura L.,22
173,Murraya Koenigii (L.) Spreng.,2
173,Ochroma Lagopus Sw,4
173,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,245
173,Plumeria Rubra L. Forma Acutifolia,3
173,Polyalthia Longifolia (Sonn.) Thwaites,4
173,Pongamia Pinnata (L.) Pierre,350
173,Pterocarpus Marsupium Roxb,6
173,Samanea Saman (Jacq.) Merr.,97
173,Saraca Asoca (Roxb.) De Wilde,178
173,Spathodea Campanulata P. Beauv,210
173,Swietenia Mahagoni (L.) Jacq.,255
173,Syagrus Romanzoffianum (Cham),6
173,Syzygium Cumini (L.) Skeels,3
173,Syzygium Laetum (Buch. -Ham.),1
173,Tabernaemontana Divericata L. R. Br. Ex Roem. & Schult.,10
173,Tamarindus Indica L.,8
173,Terminalia Catappa L,70
173,Thespesia Populnea,78
173,Ziziphus Mauritiana Lam,1
174,Annona Squamosa L,3
174,Azadirachta Indica A. Juss.,3
174,Bauhinia Purpurea L.,3
174,Bauhinia Variegata L.,1
174,Cassia Javanica L.,2
174,Cassia Moschata Kunth,4
174,Cassia Roxburghii Dc.,2
174,Cedrela Odorata L,1
174,Chukrasia Tabularis A. Juss.,1
174,Cocos Nucifera L.,3
174,Dalbergia Latifolia Roxb.,1
174,Delonix Regia (Bojer Ex Hook.) Raf.,5
174,Emblica Officinalis Gaertn.,4
174,Erythrina Umbrosa Kunth,1
174,Ficus Benghalensis L.,1
174,Ficus Racemosa L.,2
174,Ficus Religiosa L.,9
174,Grevillea Robusta Cunn. Ex R. Br.,4
174,Madhuca Indica J. Gmelin,5
174,Mangifera Indica L.,9
174,Manilkara Zapota (L.) P. Royen,2
174,Michelia Champaca L,8
174,Millingtonia Hortensis L.F,3
174,Muntingia Calabura L.,2
174,Murraya Koenigii (L.) Spreng.,1
174,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,16
174,Pongamia Pinnata (L.) Pierre,42
174,Pterocarpus Marsupium Roxb,2
174,Samanea Saman (Jacq.) Merr.,17
174,Saraca Asoca (Roxb.) De Wilde,62
174,Spathodea Campanulata P. Beauv,34
174,Swietenia Mahagoni (L.) Jacq.,44
174,Syzygium Cumini (L.) Skeels,1
174,Tamarindus Indica L.,1
174,Terminalia Catappa L,3
174,Thespesia Populnea,7
175,Acacia Auriculiformis Cunn. Ex Benth,3
175,Acacia Catechu (L. F.) Wild.,1
175,Adenanthera Pavonina L.,1
175,Aleurites Moluccana (L.) Wild.,1
175,Alstonia Macrophylla Wall. Ex Dc.,2
175,Alstonia Scholaris (L.) R. Br.,2
175,Anacardium Occidentale L.,1
175,Annona Squamosa L,18
175,Artocarpus Heterophyllus Lam.,98
175,Artocarpus Hirsutus Lam.,1
175,Azadirachta Indica A. Juss.,28
175,Bauhinia Purpurea L.,13
175,Bauhinia Racemosa Lam,4
175,Bauhinia Variegata L.,13
175,Bauhinia Variegata L. Var. Candida Voigt.,6
175,Bombax Malabaricum Dc,2
175,Broussonetia Luzonica Bureau,15
175,Callistemon Viminalis (Soland. Ex Gaertn.) G. Don,5
175,Caryota Urens L,1
175,Cassia Grandis L.F,2
175,Cassia Javanica L.,13
175,Cassia Moschata Kunth,97
175,Cassia Roxburghii Dc.,125
175,Casuarina Equisetifolia L.,1
175,Cedrela Odorata L,4
175,Ceiba Speciosa (A. St. Hil.) Ravenna,37
175,Chukrasia Tabularis A. Juss.,1
175,Cocos Nucifera L.,87
175,Cordia Wallichii G. Don,1
175,Cyrtostachys Renda Blume,2
175,Dalbergia Sissoo Roxb.,3
175,Delonix Regia (Bojer Ex Hook.) Raf.,182
175,Diospyros Cordifolia Roxb.,1
175,Diospyros Ebenum Koenig.,4
175,Diospyros Melanoxylon Roxb.,1
175,Emblica Officinalis Gaertn.,110
175,Erythrina Umbrosa Kunth,35
175,Eucalyptus Tereticornis Sm.,14
175,Ficus Benghalensis L.,16
175,Ficus Elastica Roxb. Ex Hornem,1
175,Ficus Racemosa L.,40
175,Ficus Religiosa L.,60
175,Ficus Virens Aiton (Ficus Infectoria Sensu Roxb. -Type Iii),15
175,Firmiana Colorata (Roxb.) R. Br.,1
175,Flacouratia Inermis Roxb.,1
175,Grevillea Robusta Cunn. Ex R. Br.,19
175,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,569
175,Jacaranda Acutifolia Humb. & Bonp,28
175,Khaya Senegalensis (Desr.) A. Juss.,2
175,Kigelia Africana (Lam.) Benth,1
175,Lagerstroemia Speciosa (L.) Pers,3
175,Leucaena Latisiliqua (L.) Gillis,1
175,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,234
175,Madhuca Indica J. Gmelin,50
175,Malpighia Glabra L.,1
175,Mangifera Indica L.,76
175,Manilkara Zapota (L.) P. Royen,7
175,Markhamia Lutea (Benth.) K.Schum,15
175,Michelia Champaca L,41
175,Michelia Longifolia Blume,1
175,Millettia Peguensis Ali,1
175,Millingtonia Hortensis L.F,53
175,Mimusops Elengi L.,1
175,Morus Alba L.,1
175,Muntingia Calabura L.,49
175,Murraya Koenigii (L.) Spreng.,2
175,Neolomarckia,1
175,Ochroma Lagopus Sw,6
175,Others,437
175,Peltophorum Africanum Sond.,1
175,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,435
175,Phyllanthus Acidus (L.) Skeels,1
175,Plumeria Rubra L. Forma Acutifolia,15
175,Plumeria Rubra L. Forma Lutea,1
175,Polyalthia Longifolia (Sonn.) Thwaites,30
175,Pongamia Pinnata (L.) Pierre,590
175,Pseudobombax Ellipticum (H.B.K.) Dug,4
175,Psidium Guajava L.,22
175,Pterocarpus Marsupium Roxb,24
175,Ptychosperma Macarthuri Nichols,355
175,Roystonea Regia (H.B.K) O. F. Cook,22
175,Samanea Saman (Jacq.) Merr.,135
175,Sapindus Laurifolius Vahl,1
175,Sapium Sebiferum (L.) Roxb.,11
175,Saraca Asoca (Roxb.) De Wilde,312
175,Sesbania Grandiflora (L.) Poiret,6
175,Shorea Roxburghii G. Don,2
175,Spathodea Campanulata P. Beauv,416
175,Spondias Pinnata (L.F.) Kurz,1
175,Streblus Asper Lour,1
175,Swietenia Mahagoni (L.) Jacq.,408
175,Syagrus Romanzoffianum (Cham),11
175,Syzygium Cumini (L.) Skeels,27
175,Syzygium Nervosum Dc,2
175,Tabebuia Aurea (Manso) Benth. & Hook.F. Ex S. Moore,1
175,Tabebuia Impetiginosa (Mart. Ex Dc.) Standl.,1
175,Tabebuia Rosea (Bertol) Dc.,233
175,Tabernaemontana Divericata L. R. Br. Ex Roem. & Schult.,1
175,Tamarindus Indica L.,21
175,Terminalia Catappa L,155
175,Terminalia Crenulata Roth,2
175,Thespesia Populnea,103
175,Wrightia Tinctoria (Roxb.) R. Br,22
175,Ziziphus Mauritiana Lam,7
176,Acacia Auriculiformis Cunn. Ex Benth,4
176,Adenanthera Pavonina L.,1
176,Ailanthus Triphysa (Dennst.) Alston,2
176,Alstonia Scholaris (L.) R. Br.,1
176,Annona Squamosa L,4
176,Araucaria Columnaris,1
176,Artocarpus Altitilis (Park.) Fosb.,3
176,Artocarpus Heterophyllus Lam.,244
176,Azadirachta Indica A. Juss.,39
176,Bauhinia Blakeana Dunn,1
176,Bauhinia Purpurea L.,14
176,Bauhinia Racemosa Lam,19
176,Bauhinia Tomentosa L.,1
176,Bauhinia Variegata L.,7
176,Broussonetia Luzonica Bureau,5
176,Calophyllum Inophyllum L,1
176,Cassia Grandis L.F,1
176,Cassia Javanica L.,1
176,Cassia Roxburghii Dc.,7
176,Cedrela Odorata L,1
176,Cinnamomum Verum J.S. Presl,1
176,Cocos Nucifera L.,434
176,Crescentia Cujete L.,1
176,Delonix Regia (Bojer Ex Hook.) Raf.,401
176,Dypsis Lutescens (Wendl.) Beentze & Dransfield,1
176,Elaeocarpus Grandis F. Muell.,3
176,Emblica Officinalis Gaertn.,11
176,Erythina Standleyana Krukoff,3
176,Erythrina Umbrosa Kunth,121
176,Eucalyptus Tereticornis Sm.,50
176,Ficus Benghalensis L.,52
176,Ficus Infectoria Sensu Roxb. – Type 1,6
176,Ficus Racemosa L.,76
176,Ficus Religiosa L.,7
176,Filicium Decipiens (Wt. & Arn.),14
176,Garcinia Indica (Thouars) Choisy,2
176,Grevillea Robusta Cunn. Ex R. Br.,51
176,Jacaranda Acutifolia Humb. & Bonp,6
176,Lepisanthes Tetraphylla (Vahl) Radlk.,1
176,Limonia Acidissima L.,1
176,Livistona Rotundifolia (Lam.) Mart.,1
176,Lonchocarpus Minimiflorus J.D. Smith,1
176,Madhuca Indica J. Gmelin,8
176,Mangifera Indica L.,425
176,Manihot Glaziovii Muell. -Arg,1
176,Manilkara Zapota (L.) P. Royen,24
176,Markhamia Lutea (Benth.) K.Schum,1
176,Melia Dubia Cav,4
176,Michelia Longifolia Blume,26
176,Millingtonia Hortensis L.F,153
176,Mimusops Elengi L.,85
176,Muntingia Calabura L.,126
176,Murraya Koenigii (L.) Spreng.,1
176,Others,1587
176,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,143
176,Persea Americana Mille,3
176,Persea Macrantha (Nees) Kosterm,1
176,Phyllanthus Acidus (L.) Skeels,15
176,Plumaria alba,1
176,Plumeri Obtusa L. Var. Obtusa,1
176,Plumeria Rubra L. Forma Acutifolia,16
176,Polyalthia Longifolia (Sonn.) Thwaites,5
176,Pongamia Pinnata (L.) Pierre,585
176,Psidium Guajava L.,73
176,Pterocarpus Marsupium Roxb,42
176,Ptychosperma Macarthuri Nichols,624
176,Roystonea Regia (H.B.K) O. F. Cook,88
176,Samanea Saman (Jacq.) Merr.,56
176,Saraca Asoca (Roxb.) De Wilde,348
176,Sesbania Grandiflora (L.) Poiret,1
176,Spathodea Campanulata P. Beauv,395
176,Swietenia Mahagoni (L.) Jacq.,269
176,Syagrus Romanzoffianum (Cham),1
176,Syzygium Cumini (L.) Skeels,62
176,Syzygium Nervosum Dc,16
176,Syzygium Samarangese (Bl.) Merr. & Perry,2
176,Tabebuia Aurea (Manso) Benth. & Hook.F. Ex S. Moore,3
176,Tabebuia Rosea (Bertol) Dc.,372
176,Tamarindus Indica L.,23
176,Techoma Stans,2
176,Tectona Grandis L.F,343
176,Terminalia Catappa L,235
176,Terminalia Crenulata Roth,1
176,Thespesia Populnea,97
176,Thespesia Populnea (L.) Sol. Ex Corr. Serr,2
176,Vitex Altissima L.F,1
176,Wrightia Tinctoria (Roxb.) R. Br,106
176,Ziziphus Mauritiana Lam,2
178,Acacia Auriculiformis Cunn. Ex Benth,2
178,Alstonia Macrophylla Wall. Ex Dc.,5
178,Anacardium Occidentale L.,6
178,Annona Squamosa L,7
178,Araucaria Columnaris,23
178,Artocarpus Heterophyllus Lam.,20
178,Artocarpus Hirsutus Lam.,1
178,Averrhoa Carambola L.,3
178,Azadirachta Indica A. Juss.,40
178,Bauhinia Blakeana Dunn,2
178,Bauhinia Forficata,1
178,Bauhinia Galpinii N.E. Br.,3
178,Bauhinia Purpurea L.,39
178,Bauhinia Racemosa Lam,12
178,Bauhinia Variegata L.,50
178,Bauhinia Variegata L. Var. Candida Voigt.,1
178,Butea Monosperma (Lam.) Taub,7
178,Caesalpinia Ferrea Mart. Ex Tul.,4
178,Calamus Prasinus Lak. & Renuka,1
178,Callistemon Viminalis (Soland. Ex Gaertn.) G. Don,18
178,Cananga Odorata (Lam.) Hook.F. & Thoms.,1
178,Caryota Mitis Lour.,86
178,Cassia Roxburghii Dc.,1
178,Ceiba Pentandra (L.) Gaertn.,10
178,Ceiba Speciosa (A. St. Hil.) Ravenna,2
178,Cirtus Grandis (L.) Osbeck,1
178,Cocos Nucifera L.,71
178,Couroupita Guianensis Abul.,20
178,Crescentia Cujete L.,2
178,Dalbergia Sissoo Roxb.,1
178,Delonix Regia (Bojer Ex Hook.) Raf.,219
178,Emblica Officinalis Gaertn.,4
178,Erythina Standleyana Krukoff,1
178,Eucalyptus Tereticornis Sm.,4
178,Ficus Auriculata Lour.,1
178,Ficus Benghalensis L.,24
178,Ficus Benjamina L.,135
178,Ficus Elastica Roxb. Ex Hornem,1
178,Ficus Racemosa L.,43
178,Ficus Religiosa L.,36
178,Gmelina Arborea Roxb.,1
178,Grevillea Robusta Cunn. Ex R. Br.,105
178,Kigelia Africana (Lam.) Benth,3
178,Lepisanthes Tetraphylla (Vahl) Radlk.,3
178,Leucaena Latisiliqua (L.) Gillis,44
178,Litchi Chinensis Sonn.,5
178,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,2
178,Majidea Zanguebarica Oliv.,44
178,Mangifera Indica L.,37
178,Manilkara Zapota (L.) P. Royen,3
178,Markhamia Lutea (Benth.) K.Schum,954
178,Melaleuca Bracteate F. Muell.,4
178,Mesua Ferrea L,1
178,Michelia Champaca L,16
178,Michelia Longifolia Blume,90
178,Millingtonia Hortensis L.F,76
178,Mimusops Elengi L.,1
178,Moringa Oleifera Lam.,1
178,Muntingia Calabura L.,71
178,Neolomarckia,11
178,Others,173
178,Parkia Biglandulosa Wt. & Arn.,1
178,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,57
178,Phoenix Sylvestris (L.) Roxb.,44
178,Phyllanthus Acidus (L.) Skeels,1
178,Pithecellobium Dulce (Roxb.) Benth.,2
178,Plumeria Rubra L. Forma Acutifolia,2
178,Plumeria Rubra L. Forma Tricolor,36
178,Polyalthia Longifolia (Sonn.) Thwaites,1
178,Pongamia Pinnata (L.) Pierre,747
178,Pritchardia Pacifica Seem. & H. Wendl.,47
178,Prosopis Juliflora (Sw.) Dc.,10
178,Psidium Guajava L.,19
178,Pterocarpus Marsupium Roxb,1
178,Reutealis Trisperma (Blco.) Airy Shaw,1
178,Roystonea Regia (H.B.K) O. F. Cook,178
178,Samanea Saman (Jacq.) Merr.,125
178,Santalum Album L,1
178,Sapium Sebiferum (L.) Roxb.,1
178,Saraca Asoca (Roxb.) De Wilde,140
178,Schleichera Oleosa (Lour.) Oken,1
178,Semecarpus Anacardium L.F,2
178,Sesbania Grandiflora (L.) Poiret,2
178,Simarouba Glauca Dc.,28
178,Spathodea Campanulata P. Beauv,1
178,Spondias Pinnata (L.F.) Kurz,1
178,Streblus Asper Lour,1
178,Swietenia Mahagoni (L.) Jacq.,364
178,Syzygium Cumini (L.) Skeels,81
178,Syzygium Nervosum Dc,1
178,Tabebuia Impetiginosa (Mart. Ex Dc.) Standl.,2
178,Tabebuia Rosea (Bertol) Dc.,460
178,Tamarindus Indica L.,2
178,Techoma Stans,6
178,Tectona Grandis L.F,4
178,Terminalia Catappa L,225
178,Thespesia Populnea,115
178,Thevetia Peruviana (Pers.) Merr.,1
179,Alstonia Macrophylla Wall. Ex Dc.,2
179,Anacardium Occidentale L.,1
179,Annona Squamosa L,2
179,Araucaria Columnaris,2
179,Artocarpus Heterophyllus Lam.,9
179,Azadirachta Indica A. Juss.,12
179,Bauhinia Galpinii N.E. Br.,1
179,Bauhinia Purpurea L.,12
179,Bauhinia Racemosa Lam,38
179,Bauhinia Variegata L.,2
179,Caesalpinia Ferrea Mart. Ex Tul.,3
179,Caryota Mitis Lour.,1
179,Cinnamomum Verum J.S. Presl,1
179,Cocos Nucifera L.,27
179,Couroupita Guianensis Abul.,1
179,Dalbergia Sissoo Roxb.,1
179,Delonix Regia (Bojer Ex Hook.) Raf.,112
179,Diospyros Melanoxylon Roxb.,1
179,Emblica Officinalis Gaertn.,1
179,Erythrina Umbrosa Kunth,3
179,Ficus Benghalensis L.,6
179,Ficus Benjamina L.,30
179,Ficus Racemosa L.,17
179,Ficus Religiosa L.,5
179,Garcinia Indica (Thouars) Choisy,1
179,Gmelina Arborea Roxb.,9
179,Grevillea Robusta Cunn. Ex R. Br.,48
179,Heritiera Littoralis Dyrand.,2
179,Kigelia Africana (Lam.) Benth,1
179,Leucaena Latisiliqua (L.) Gillis,12
179,Litchi Chinensis Sonn.,1
179,Mangifera Indica L.,11
179,Markhamia Lutea (Benth.) K.Schum,164
179,Michelia Champaca L,5
179,Michelia Longifolia Blume,39
179,Millingtonia Hortensis L.F,8
179,Mitragyna Parviflora (Roxb.) Korth.,1
179,Muntingia Calabura L.,40
179,Neolomarckia,1
179,Others,25
179,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,52
179,Phoenix Sylvestris (L.) Roxb.,2
179,Phyllanthus Polyphykkus Wild,1
179,Plumeria Rubra L. Forma Tricolor,2
179,Pongamia Pinnata (L.) Pierre,219
179,Pritchardia Pacifica Seem. & H. Wendl.,4
179,Prosopis Juliflora (Sw.) Dc.,14
179,Pterospermum Acerifolium (L.) Wild,2
179,Roystonea Regia (H.B.K) O. F. Cook,17
179,Samanea Saman (Jacq.) Merr.,25
179,Santalum Album L,2
179,Saraca Asoca (Roxb.) De Wilde,104
179,Simarouba Glauca Dc.,13
179,Swietenia Mahagoni (L.) Jacq.,67
179,Syzygium Cumini (L.) Skeels,33
179,Tabebuia Impetiginosa (Mart. Ex Dc.) Standl.,1
179,Tabebuia Rosea (Bertol) Dc.,91
179,Tectona Grandis L.F,4
179,Terminalia Catappa L,43
179,Thespesia Populnea,16
180,Acacia Auriculiformis Cunn. Ex Benth,6
180,Alstonia Macrophylla Wall. Ex Dc.,3
180,Averrhoa Carambola L.,7
180,Azadirachta Indica A. Juss.,1
180,Bauhinia Blakeana Dunn,1
180,Bauhinia Purpurea L.,15
180,Bauhinia Racemosa Lam,9
180,Bauhinia Variegata L.,12
180,Caesalpinia Ferrea Mart. Ex Tul.,11
180,Couroupita Guianensis Abul.,2
180,Dalbergia Sissoo Roxb.,1
180,Delonix Regia (Bojer Ex Hook.) Raf.,48
180,Emblica Officinalis Gaertn.,2
180,Ficus Benjamina L.,95
180,Ficus Racemosa L.,1
180,Ficus Religiosa L.,7
180,Gmelina Arborea Roxb.,9
180,Grevillea Robusta Cunn. Ex R. Br.,1
180,Leucaena Latisiliqua (L.) Gillis,44
180,Majidea Zanguebarica Oliv.,6
180,Mangifera Indica L.,2
180,Markhamia Lutea (Benth.) K.Schum,72
180,Michelia Champaca L,3
180,Millingtonia Hortensis L.F,48
180,Muntingia Calabura L.,9
180,Neolomarckia,4
180,Others,35
180,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,14
180,Phoenix Sylvestris (L.) Roxb.,6
180,Pithecellobium Dulce (Roxb.) Benth.,2
180,Pongamia Pinnata (L.) Pierre,118
180,Prosopis Juliflora (Sw.) Dc.,9
180,Samanea Saman (Jacq.) Merr.,86
180,Saraca Asoca (Roxb.) De Wilde,12
180,Simarouba Glauca Dc.,36
180,Swietenia Mahagoni (L.) Jacq.,141
180,Syzygium Cumini (L.) Skeels,9
180,Tabebuia Rosea (Bertol) Dc.,209
180,Talauma Mutabilis Bl.,1
180,Terminalia Catappa L,14
180,Thespesia Populnea,68
181,Acacia Auriculiformis Cunn. Ex Benth,16
181,Acacia Chundra (Roxb. Ex Rottl.),4
181,Acacia Leucophloea (Roxb.) Wild,1
